review_id,feature,opinion,sentiment,token,engagement
78,0,meal,real,z12zeblwdknafri3323mjdbrswrrgbbua,0,#Ambronite - Real #Food Drinkable #Supermeal Ambronite is a real food drinkable meal that contains ...
78,0,meal,real,z12zeblwdknafri3323mjdbrswrrgbbua,0,#Ambronite - Real #Food Drinkable #Supermeal Ambronite is a real food drinkable meal that contains 100% of everything.
78,0,ingredients,daily,z12zeblwdknafri3323mjdbrswrrgbbua,0,It fulfills daily nutrition guidelines with healthy ingredients in 2 minutes.Ambronite gives you more productive hours every week.
78,0,ingredients,healthy,z12zeblwdknafri3323mjdbrswrrgbbua,0,It fulfills daily nutrition guidelines with healthy ingredients in 2 minutes.Ambronite gives you more productive hours every week.
83,2,review,full,z12jehkxbn2tihsbd04cdptjxq3phrjp4ww0k,0,Follow the link for our full review:
87,6,cases,mettais,z12ne3aguwygjdpmq22kxpbwyrqqdxrpj04,0,"LES POUDRES, UNE TENTATIVE DE CLASSIFICATION chaque fois que je dcouvre une nouvelle poudre, je me suis rendu compte que, dans ma tte, je la mettais dans des cases."
87,6,cases,dans,z12ne3aguwygjdpmq22kxpbwyrqqdxrpj04,0,"LES POUDRES, UNE TENTATIVE DE CLASSIFICATION chaque fois que je dcouvre une nouvelle poudre, je me suis rendu compte que, dans ma tte, je la mettais dans des cases."
87,6,vegan,souvent,z12ne3aguwygjdpmq22kxpbwyrqqdxrpj04,0,Elles sont souvent vegan.
93,0,life,human,z121e5viowydxr44i04ci1khitbqglix40o,-1,Can there really be a shake that replaces food in human life?
93,0,life,human,z121e5viowydxr44i04ci1khitbqglix40o,-1,Can there really be a shake that replaces food in human life?
98,16,work,equal,z12gwteb1nuzwfb5g04cffxb0qvugf3g4kw0k,-2,"Many of the achievements that have been made for womens rights in the 20th century have been under attack by the Republican party denying women control over their own bodies, preventing access to vital medical and social services, and blocking equal pay for equal work."
103,0,sugars,full,z12siplxdqblc13dc23kif0jnrb1u3psa,-2,"A recent study by the Consumentenbond concluded that weight loss shakes are full of sugars, while not..."
103,0,sugars,full,z12siplxdqblc13dc23kif0jnrb1u3psa,-2,"A recent study by the Consumentenbond concluded that weight loss shakes are full of sugars, while not containing enough protein and fibre."
103,0,protein,enough,z12siplxdqblc13dc23kif0jnrb1u3psa,-2,"A recent study by the Consumentenbond concluded that weight loss shakes are full of sugars, while not containing enough protein and fibre."
111,2,food,real,z13ni3azitu5db3re04cjbxymmjah3jpnts0k,0,"While i was pleased by the flavor of the ""crazy chocolate peanut"" variate and felt quite stuffed during the day, i somewhat missed the texture of real food."
116,1,nature,Joylent,z131v1nans2kw30uc22kxpbwyrqqdxrpj04,1,"Plus intressant, vers la fin (4'55), on apprend que Joylent travaille sur des armes liquides concentrs, commander sous forme de petites bouteilles, et qu'on pourrait rajouter soi-mme dans un shake aux armes dj existants pour en personnaliser le got pas dans un Joylent nature, donc."
121,14,food,bring,z13pvpnyrsq1whejg04cidjzxyaestejl5s,0,">Good Morning, Everyone ( ^^ ) Admin is hungry..bring Jake food ;~;"
121,14,food,bring,z13pvpnyrsq1whejg04cidjzxyaestejl5s,0,">Good Morning, Everyone ( ^^ ) Admin is hungry..bring Jake food ;~;"
147,0,balance,right,z12ls5sylpnpz34nn23pw14ruzjqgsnk,-1,Going to start logging my eerience using Aussielent over the next month and also try their vegan packs in the month following if all goes well.will be using Aussielent to help balance out my nutrition needs with my training and see if I can bust this weight loss plateau without having to stress about getting the right balance all the time then slowly turn it into a simple meal replacer a couple of times a day.
147,0,balance,right,z12ls5sylpnpz34nn23pw14ruzjqgsnk,-1,Going to start logging my eerience using Aussielent over the next month and also try their vegan packs in the month following if all goes well.will be using Aussielent to help balance out my nutrition needs with my training and see if I can bust this weight loss plateau without having to stress about getting the right balance all the time then slowly turn it into a simple meal replacer a couple of times a day.
148,0,meal,third,z13yfbippxawtjrh104cirk4mzfxytn2i,2,"Time for my third meal of Aussielent today its now 11:24 I do have cravings for some foods, I love sweet..."
148,0,love,sweet,z13yfbippxawtjrh104cirk4mzfxytn2i,2,"Time for my third meal of Aussielent today its now 11:24 I do have cravings for some foods, I love sweet..."
148,0,meal,third,z13yfbippxawtjrh104cirk4mzfxytn2i,2,"Time for my third meal of Aussielent today its now 11:24 I do have cravings for some foods, I love sweet potato mash, and fried veggies in the pan seasoned with herbs and spices."
151,0,work,great,z13yu5gqsozzzjo2p23pw14ruzjqgsnk,2,"Howdy folks, I have to say Aussielent seems to work great as a meal replacer no drain at the gym but..."
151,0,work,seems,z13yu5gqsozzzjo2p23pw14ruzjqgsnk,2,"Howdy folks, I have to say Aussielent seems to work great as a meal replacer no drain at the gym but..."
151,0,work,great,z13yu5gqsozzzjo2p23pw14ruzjqgsnk,0,"Howdy folks, I have to say Aussielent seems to work great as a meal replacer no drain at the gym but also no weight loss scale wise however I do appear to have lost a bit around the waistline so that is some good news."
151,0,work,seems,z13yu5gqsozzzjo2p23pw14ruzjqgsnk,0,"Howdy folks, I have to say Aussielent seems to work great as a meal replacer no drain at the gym but also no weight loss scale wise however I do appear to have lost a bit around the waistline so that is some good news."
151,0,energy,great,z13yu5gqsozzzjo2p23pw14ruzjqgsnk,1,Convenient for post workout shake and a great energy booster when doing hiit thats for sure.
151,0,foods,other,z13yu5gqsozzzjo2p23pw14ruzjqgsnk,0,This week i would like to cut back a little more on other foods as I have not been using it as a sole source of nutrition.
151,0,nutrition,sole,z13yu5gqsozzzjo2p23pw14ruzjqgsnk,0,This week i would like to cut back a little more on other foods as I have not been using it as a sole source of nutrition.
151,0,foods,external,z13yu5gqsozzzjo2p23pw14ruzjqgsnk,0,Some days are only soylent others are mixed with external foods.
152,0,taste,great,z12vi5bxzwbtct44v04cirk4mzfxytn2i,2,"Time to sleep, tonight I prepared a fresh batch of Aussielent so it should taste great once I get up..."
152,0,taste,great,z12vi5bxzwbtct44v04cirk4mzfxytn2i,2,"Time to sleep, tonight I prepared a fresh batch of Aussielent so it should taste great once I get up in the morning."
157,0,meal,most,z12hgr25voaujz5pe04cirk4mzfxytn2i,1,I am still doing fine on my Aussielent meal replacement shakes and using it as a post workout drink as well as most of my daily meals last night I did have Aussielent for dinner because i was just too tired to cook anything.
157,0,meals,most,z12hgr25voaujz5pe04cirk4mzfxytn2i,1,I am still doing fine on my Aussielent meal replacement shakes and using it as a post workout drink as well as most of my daily meals last night I did have Aussielent for dinner because i was just too tired to cook anything.
157,0,education,Cycled,z12hgr25voaujz5pe04cirk4mzfxytn2i,0,Cycled in to train with my old man via Facebook messenger so we could work through a hit session.
157,0,results,good,z12hgr25voaujz5pe04cirk4mzfxytn2i,2,Very good results.
158,0,boost,pairing,z13rjjtqayuivlbn023pw14ruzjqgsnk,0,Im pairing Aussielent to boost my meal consistancy with some H.I.I.T cardio some days.
159,1,foods,doable,z132fre4hybbhngl023pw14ruzjqgsnk,0,My thoughts for today is still that Aussielent / soylent liquid foods are definitely doable for sustained food as long as you eat some other foods on occasion.
159,1,food,doable,z132fre4hybbhngl023pw14ruzjqgsnk,0,My thoughts for today is still that Aussielent / soylent liquid foods are definitely doable for sustained food as long as you eat some other foods on occasion.
159,1,foods,doable,z132fre4hybbhngl023pw14ruzjqgsnk,0,My thoughts for today is still that Aussielent / soylent liquid foods are definitely doable for sustained food as long as you eat some other foods on occasion.
160,1,drink,aussielent,z12od1phmmesw3jro04cirk4mzfxytn2i,2,The aussielent liquid drink tastes fine to me very neutral.
160,1,drink,liquid,z12od1phmmesw3jro04cirk4mzfxytn2i,2,The aussielent liquid drink tastes fine to me very neutral.
160,1,taste,fine,z12od1phmmesw3jro04cirk4mzfxytn2i,2,The aussielent liquid drink tastes fine to me very neutral.
161,1,drinks,soylent,z12ljrobkqzjz5p4z04cirk4mzfxytn2i,0,A little about me before looking into soylent drinks and other diets back in 2013 I started my journey...
161,1,diets,other,z12ljrobkqzjz5p4z04cirk4mzfxytn2i,0,A little about me before looking into soylent drinks and other diets back in 2013 I started my journey...
161,1,drinks,soylent,z12ljrobkqzjz5p4z04cirk4mzfxytn2i,-2,A little about me before looking into soylent drinks and other diets back in 2013 I started my journey into losing weight and have lost over 30 Kilograms getting into weight training.
161,1,diets,other,z12ljrobkqzjz5p4z04cirk4mzfxytn2i,-2,A little about me before looking into soylent drinks and other diets back in 2013 I started my journey into losing weight and have lost over 30 Kilograms getting into weight training.
161,1,process,massive,z12ljrobkqzjz5p4z04cirk4mzfxytn2i,-2,its been a massive learning process but almost 3 years have passed and the last 2 my weight loss progress has been ok but not as desired.
161,1,diet,balanced,z12ljrobkqzjz5p4z04cirk4mzfxytn2i,2,"I love training and have tried Ketogenic, Vegetarian, and the balanced diet."
161,1,drinks,soylent,z12ljrobkqzjz5p4z04cirk4mzfxytn2i,0,I am starting this eeriment with soylent drinks to see if I can re balance my macro nutrients and kick start my energy levels while training in the gym.
161,1,thing,only,z12ljrobkqzjz5p4z04cirk4mzfxytn2i,0,"This journey has been a long one but after reading and learning so much about my training the only thing I could think of that is holding me back is my diet so I am incorporating Aussielent, to help balance my diet out and overall just see what happens."
163,2,workout,last,z12bsbtpwtidtbsfl23pw14ruzjqgsnk,0,Trained chest today the last workout of the program I was following.
163,2,workout,last,z12bsbtpwtidtbsfl23pw14ruzjqgsnk,0,Trained chest today the last workout of the program I was following.
165,0,meal,all-in-one,z12utnaxzwn1tb1gl04cgzogprvgtpj4hjc,0,"Jolene Creighton, writing at Futurism: > MealSquares, simply put, is an all-in-one meal for someone..."
165,0,meal,all-in-one,z12utnaxzwn1tb1gl04cgzogprvgtpj4hjc,0,"Jolene Creighton, writing at Futurism: > MealSquares, simply put, is an all-in-one meal for someone on the go."
165,0,protein,more,z12utnaxzwn1tb1gl04cgzogprvgtpj4hjc,0,"As the companys website asserts, it has more protein per calorie than a Big Mac, less sugar than a banana."
165,0,calorie,more,z12utnaxzwn1tb1gl04cgzogprvgtpj4hjc,0,"As the companys website asserts, it has more protein per calorie than a Big Mac, less sugar than a banana."
165,0,sugar,less,z12utnaxzwn1tb1gl04cgzogprvgtpj4hjc,0,"As the companys website asserts, it has more protein per calorie than a Big Mac, less sugar than a banana."
165,0,meal,full,z12utnaxzwn1tb1gl04cgzogprvgtpj4hjc,0,MealSquares is a full meal in flat cake about the size of a deck of cards.
165,0,size,flat,z12utnaxzwn1tb1gl04cgzogprvgtpj4hjc,0,MealSquares is a full meal in flat cake about the size of a deck of cards.
165,0,food,real,z12utnaxzwn1tb1gl04cgzogprvgtpj4hjc,0,"Have MealSquares sometimes, real food other times, they say."
166,11,meal,entire,z13pw3vgvwiavjaxa04cgzogprvgtpj4hjc,0,"I ordered MealSquares -- little cakes, each of which is 400 calories and supposedly contains an entire meal's worth of nutrients."
168,1,nutrition,complete,z13qs1zpvpyvgz0q304cgzogprvgtpj4hjc,0,MealSquares are complete nutrition in a bar.
168,1,bar,complete,z13qs1zpvpyvgz0q304cgzogprvgtpj4hjc,0,MealSquares are complete nutrition in a bar.
168,1,nutrition,complete,z13qs1zpvpyvgz0q304cgzogprvgtpj4hjc,0,MealSquares are complete nutrition in a bar.
168,1,bar,complete,z13qs1zpvpyvgz0q304cgzogprvgtpj4hjc,0,MealSquares are complete nutrition in a bar.
171,0,texture,eeriment,z12fvz3onzujgv5oe04cjzghpku3vnyaleg,0,"I got my Meal Squares 400 calories each Day 12 eeriment Day 12 MealSquare texture: over dry brownie,very dry taste: mostly flour?"
171,0,brownie,eeriment,z12fvz3onzujgv5oe04cjzghpku3vnyaleg,0,"I got my Meal Squares 400 calories each Day 12 eeriment Day 12 MealSquare texture: over dry brownie,very dry taste: mostly flour?"
171,0,brownie,dry,z12fvz3onzujgv5oe04cjzghpku3vnyaleg,0,"I got my Meal Squares 400 calories each Day 12 eeriment Day 12 MealSquare texture: over dry brownie,very dry taste: mostly flour?"
171,0,taste,dry,z12fvz3onzujgv5oe04cjzghpku3vnyaleg,0,"I got my Meal Squares 400 calories each Day 12 eeriment Day 12 MealSquare texture: over dry brownie,very dry taste: mostly flour?"
173,4,meal,grab-and-go,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,Soylent now just wants to be a healthy grab-and-go meal.
173,4,meal,healthy,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,Soylent now just wants to be a healthy grab-and-go meal.
173,4,meal,grab-and-go,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,Soylent now just wants to be a healthy grab-and-go meal.
173,4,meal,healthy,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,Soylent now just wants to be a healthy grab-and-go meal.
173,4,foods,human,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,"> In other words, much as foodies idealize the notion of fresh, organic whole foods and the sit-down meal, there is nothing more quintessentially human than fast food."
173,4,meal,sit-down,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,"> In other words, much as foodies idealize the notion of fresh, organic whole foods and the sit-down meal, there is nothing more quintessentially human than fast food."
173,4,food,human,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,"> In other words, much as foodies idealize the notion of fresh, organic whole foods and the sit-down meal, there is nothing more quintessentially human than fast food."
173,4,thing,dense,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,"A little while ago, I ordered up another batch of MealSquares, each of which is a dense flat square bread-muffin thing with 400 calories."
173,4,thing,square,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,"A little while ago, I ordered up another batch of MealSquares, each of which is a dense flat square bread-muffin thing with 400 calories."
173,4,thing,flat,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,"A little while ago, I ordered up another batch of MealSquares, each of which is a dense flat square bread-muffin thing with 400 calories."
173,4,thing,bread-muffin,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,"A little while ago, I ordered up another batch of MealSquares, each of which is a dense flat square bread-muffin thing with 400 calories."
173,4,calories,bread-muffin,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,"A little while ago, I ordered up another batch of MealSquares, each of which is a dense flat square bread-muffin thing with 400 calories."
173,4,calories,flat,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,"A little while ago, I ordered up another batch of MealSquares, each of which is a dense flat square bread-muffin thing with 400 calories."
173,4,calories,dense,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,"A little while ago, I ordered up another batch of MealSquares, each of which is a dense flat square bread-muffin thing with 400 calories."
173,4,calories,square,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,"A little while ago, I ordered up another batch of MealSquares, each of which is a dense flat square bread-muffin thing with 400 calories."
173,4,meal,entire,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,One MealSquare supposedly contains all the nutrients for an entire meal.
173,4,meal,occasional,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,"I just use them for the occasional meal, particularly when I'm on the run."
173,4,bottles,single-serving,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,1,"The new version of Soylent comes in single-serving bottles, whichseems quite nice."
173,4,meals,not liquid,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,0,Soylent isn't practical for that at all -- it just doesn't make sense to carry liquid meals around with you.
173,4,snacks,binge-eating,z12litg5ivqyjzjqd04cgzogprvgtpj4hjc,-1,"Also, my problem on the road isn't what I eat for meals; it's binge-eating snacks."
174,0,foods,whole,z13ygdtpjkiouxukn22ojhy4akqyxrtyy04,0,#MealSquares: Nutritionally complete bread made from whole foods
174,0,foods,whole,z13ygdtpjkiouxukn22ojhy4akqyxrtyy04,0,#MealSquares : Nutritionally complete bread made from whole foods
177,7,purchase,enough,z12yy1qycwnnu52ok04cgzogprvgtpj4hjc,2,"A 30-day Soylent eeriment After I finished my 1+-day Soylent eeriment a few months ago, I liked it enough to buy a one-week supply to use as an occasional meal replacement."
177,7,supply,one-week,z12yy1qycwnnu52ok04cgzogprvgtpj4hjc,2,"A 30-day Soylent eeriment After I finished my 1+-day Soylent eeriment a few months ago, I liked it enough to buy a one-week supply to use as an occasional meal replacement."
177,7,food,actual,z12yy1qycwnnu52ok04cgzogprvgtpj4hjc,0,"But honestly in any given meal,actual food seems better to me than Soylent."
177,7,diet,simple,z12yy1qycwnnu52ok04cgzogprvgtpj4hjc,0,And it's not like I'm a gourmand.I eat a simple diet.
177,7,fruit,fresh,z12yy1qycwnnu52ok04cgzogprvgtpj4hjc,0,"Lots of fresh fruit, fresh steamed vegetables, cottage cheese, and preprepared foods Lean Cuisine, Eating Right, and Progresso soups."
177,7,foods,preprepared,z12yy1qycwnnu52ok04cgzogprvgtpj4hjc,0,"Lots of fresh fruit, fresh steamed vegetables, cottage cheese, and preprepared foods Lean Cuisine, Eating Right, and Progresso soups."
177,7,food,satisfying,z12yy1qycwnnu52ok04cgzogprvgtpj4hjc,2,"It's a great on-the-go food, tasty and satisfying."
177,7,food,on-the-go,z12yy1qycwnnu52ok04cgzogprvgtpj4hjc,2,"It's a great on-the-go food, tasty and satisfying."
177,7,food,great,z12yy1qycwnnu52ok04cgzogprvgtpj4hjc,2,"It's a great on-the-go food, tasty and satisfying."
177,7,food,tasty,z12yy1qycwnnu52ok04cgzogprvgtpj4hjc,2,"It's a great on-the-go food, tasty and satisfying."
179,6,protein,More,z13dcx5ozymtxb2bm04chzqhtpmmcdmbodc,0,"'More protein per calorie than a Big Mac, less sugar than a banana.'"
179,6,sugar,less,z13dcx5ozymtxb2bm04chzqhtpmmcdmbodc,0,"'More protein per calorie than a Big Mac, less sugar than a banana.'"
179,6,protein,More,z13dcx5ozymtxb2bm04chzqhtpmmcdmbodc,0,"'More protein per calorie than a Big Mac, less sugar than a banana.'"
179,6,sugar,less,z13dcx5ozymtxb2bm04chzqhtpmmcdmbodc,0,"'More protein per calorie than a Big Mac, less sugar than a banana.'"
180,3,supply,seven-day,z133ezdoooqqylons23bx35hyvahft3fu,2,"Using up the Soylent I enjoyed my one-day Soylent eeriment, so I ordered a seven-day supply, which comes in seven bags, just to use for the occasional meal."
180,3,meal,occasional,z133ezdoooqqylons23bx35hyvahft3fu,2,"Using up the Soylent I enjoyed my one-day Soylent eeriment, so I ordered a seven-day supply, which comes in seven bags, just to use for the occasional meal."
180,3,product,current,z133ezdoooqqylons23bx35hyvahft3fu,0,Then I realized that the current Soylent product isn't really set up for individual meals.
180,3,meals,individual,z133ezdoooqqylons23bx35hyvahft3fu,0,Then I realized that the current Soylent product isn't really set up for individual meals.
180,3,foods,simple,z133ezdoooqqylons23bx35hyvahft3fu,1,"When you mix up a batch, it lasts only 48-72 hours, and that if it's refrigerated.. And besides, even though I eat simple foods, much of it preprepared, I like my meals and snacks."
180,3,supply,one-week,z133ezdoooqqylons23bx35hyvahft3fu,0,"At first I just figured that my one-week supply was a waste of $70, but then I decided that I could not let that money go to waste."
180,3,food,pre-dinner,z133ezdoooqqylons23bx35hyvahft3fu,0,"And so I decided to use up the Soylent, consuming each bag over two days, for all of my pre-dinner food on those days."
180,3,flavor,pleasant,z133ezdoooqqylons23bx35hyvahft3fu,2,It's got a pleasant flavor and creamy texture.
180,3,texture,creamy,z133ezdoooqqylons23bx35hyvahft3fu,2,It's got a pleasant flavor and creamy texture.
180,3,amount,significant,z133ezdoooqqylons23bx35hyvahft3fu,0,"I still can't see living on Soylent, or even getting a significant amount of calories from it every day."
180,3,calories,significant,z133ezdoooqqylons23bx35hyvahft3fu,0,"I still can't see living on Soylent, or even getting a significant amount of calories from it every day."
180,3,people,healthier,z133ezdoooqqylons23bx35hyvahft3fu,0,"That might be a healthier option for people who live on a typical 20-something geek diet -- fast food, alcohol, and coffee -- who seem to be Soylent's target market."
180,3,diet,typical,z133ezdoooqqylons23bx35hyvahft3fu,0,"That might be a healthier option for people who live on a typical 20-something geek diet -- fast food, alcohol, and coffee -- who seem to be Soylent's target market."
180,3,diet,20-something,z133ezdoooqqylons23bx35hyvahft3fu,0,"That might be a healthier option for people who live on a typical 20-something geek diet -- fast food, alcohol, and coffee -- who seem to be Soylent's target market."
180,3,food,fast,z133ezdoooqqylons23bx35hyvahft3fu,0,"That might be a healthier option for people who live on a typical 20-something geek diet -- fast food, alcohol, and coffee -- who seem to be Soylent's target market."
180,3,food,normal,z133ezdoooqqylons23bx35hyvahft3fu,0,"I figure I'll use up this bag tomorrow, then go back to eating normal food for a while, and continue on this pattern, eating Soylent two days a week, until I've used up my one-week supply."
180,3,supply,one-week,z133ezdoooqqylons23bx35hyvahft3fu,0,"I figure I'll use up this bag tomorrow, then go back to eating normal food for a while, and continue on this pattern, eating Soylent two days a week, until I've used up my one-week supply."
180,3,thing,good,z133ezdoooqqylons23bx35hyvahft3fu,1,Seems like a good thing to have around to put in a briefcase when I'm going somewhere that healthy food might be hard to find.
180,3,food,hard,z133ezdoooqqylons23bx35hyvahft3fu,1,Seems like a good thing to have around to put in a briefcase when I'm going somewhere that healthy food might be hard to find.
182,1,people,fine,z13zu34p1nmsudry104ci33hno3phfphz3c,-1,Through browsing Reddit I found that some people were fine with it and some people hated it.
182,1,people,fine,z13zu34p1nmsudry104ci33hno3phfphz3c,-1,Through browsing Reddit I found that some people were fine with it and some people hated it.
183,0,food,complete,z13didxgrqbhil2ck23gwvp5zkjfijsld,0,"Picture of a Sens food bar, from the Sens Foods Kickstarter page Recently, I've posted about Soylent and MealSquares --recent inventions that are meant to be ""complete"" foods--items a person could live on indefinitely."
183,0,foods,complete,z13didxgrqbhil2ck23gwvp5zkjfijsld,0,"Picture of a Sens food bar, from the Sens Foods Kickstarter page Recently, I've posted about Soylent and MealSquares --recent inventions that are meant to be ""complete"" foods--items a person could live on indefinitely."
184,0,breakfast,great,z12bdve5on2dglygz04cex5wpqfoclep53g,2,"These ""Breakfast Squares"" make a great breakfast on the go!"
184,0,breakfast,great,z12bdve5on2dglygz04cex5wpqfoclep53g,2,"These ""Breakfast Squares"" make a great breakfast on the go!"
185,2,food,whole,z13au3cpjvqfztwvn230ezfo1zilsl0rh04,0,"JouleFuel is a mostly whole food sourced meal replacement, also referred to as a soylent."
186,0,water,mixed,z12myzmqknuhdxaoi04cg1fxikbxub242xo0k,0,Simple: JouleFuel is a powder that can be mixed with water...
186,0,water,mixed,z12myzmqknuhdxaoi04cg1fxikbxub242xo0k,0,"Simple: JouleFuel is a powder that can be mixed with water, milk or any fluid of your choice."
186,0,drink,nutritional,z12myzmqknuhdxaoi04cg1fxikbxub242xo0k,0,Healthy: JouelFuel is a nutritional drink derived from whole food sources and infused with vitamins and minerals to give the body what it needs to sustain energy.
186,0,foods,Elain,z12myzmqknuhdxaoi04cg1fxikbxub242xo0k,-1,Elain the importance of whole foods vs other lower cost options Affordable: A days worth of JouleFuel usually costs less purchasing a single prepared meal.
186,0,foods,whole,z12myzmqknuhdxaoi04cg1fxikbxub242xo0k,-1,Elain the importance of whole foods vs other lower cost options Affordable: A days worth of JouleFuel usually costs less purchasing a single prepared meal.
186,0,meal,prepared,z12myzmqknuhdxaoi04cg1fxikbxub242xo0k,-1,Elain the importance of whole foods vs other lower cost options Affordable: A days worth of JouleFuel usually costs less purchasing a single prepared meal.
192,3,drink,nutritional,z12ycnqotl2zcnlh304cg1fxikbxub242xo0k,0,JouelFuel is a nutritional drink derived from whole food sources and infused with vitamins and minerals...
192,3,drink,nutritional,z12ycnqotl2zcnlh304cg1fxikbxub242xo0k,0,JouelFuel is a nutritional drink derived from whole food sources and infused with vitamins and minerals intended to give the body what it needs to sustain energy.
193,5,drink,nutritional,z13jevnzjmylyr5kr230ezfo1zilsl0rh04,0,JouelFuel is a nutritional drink derived from whole food sources and infused with vitamins and minerals...
193,5,drink,nutritional,z13jevnzjmylyr5kr230ezfo1zilsl0rh04,0,JouelFuel is a nutritional drink derived from whole food sources and infused with vitamins and minerals intended to give the body what it needs to sustain energy.
196,0,cookies,salty,z125tp2yovyofjh5s04cjzghpku3vnyaleg,0,"JouleFuel Vanilla Cookies and Cream Taste Warm with water: salty melty cookies and cream ice cream,..."
196,0,water,little,z125tp2yovyofjh5s04cjzghpku3vnyaleg,0,"JouleFuel Vanilla Cookies and Cream Taste Warm with water: salty melty cookies and cream ice cream, sour finish Warm with almond milk: sweeter melty cookies and cream ice cream, but stil that tart/sour finish Cool with almond milk: sweet like a cookies and cream milkshake - no sour finish but a little salty finish Cold with water: salty, vanilla, finish of hints of chocolate Texture warm: like almond milk, with grit cold: thick like a smoothy, some grit (feels like chia seeds) still but not as bad as fresh mixed warm Fullness pretty full for hours, onset of fullness was very fast like 100% food Notes I like the flavor, and texture, i dislike the tart/salty bit."
196,0,water,salty,z125tp2yovyofjh5s04cjzghpku3vnyaleg,0,"JouleFuel Vanilla Cookies and Cream Taste Warm with water: salty melty cookies and cream ice cream, sour finish Warm with almond milk: sweeter melty cookies and cream ice cream, but stil that tart/sour finish Cool with almond milk: sweet like a cookies and cream milkshake - no sour finish but a little salty finish Cold with water: salty, vanilla, finish of hints of chocolate Texture warm: like almond milk, with grit cold: thick like a smoothy, some grit (feels like chia seeds) still but not as bad as fresh mixed warm Fullness pretty full for hours, onset of fullness was very fast like 100% food Notes I like the flavor, and texture, i dislike the tart/salty bit."
196,0,cookies,sweet,z125tp2yovyofjh5s04cjzghpku3vnyaleg,0,"JouleFuel Vanilla Cookies and Cream Taste Warm with water: salty melty cookies and cream ice cream, sour finish Warm with almond milk: sweeter melty cookies and cream ice cream, but stil that tart/sour finish Cool with almond milk: sweet like a cookies and cream milkshake - no sour finish but a little salty finish Cold with water: salty, vanilla, finish of hints of chocolate Texture warm: like almond milk, with grit cold: thick like a smoothy, some grit (feels like chia seeds) still but not as bad as fresh mixed warm Fullness pretty full for hours, onset of fullness was very fast like 100% food Notes I like the flavor, and texture, i dislike the tart/salty bit."
196,0,milk,almond,z125tp2yovyofjh5s04cjzghpku3vnyaleg,0,"JouleFuel Vanilla Cookies and Cream Taste Warm with water: salty melty cookies and cream ice cream, sour finish Warm with almond milk: sweeter melty cookies and cream ice cream, but stil that tart/sour finish Cool with almond milk: sweet like a cookies and cream milkshake - no sour finish but a little salty finish Cold with water: salty, vanilla, finish of hints of chocolate Texture warm: like almond milk, with grit cold: thick like a smoothy, some grit (feels like chia seeds) still but not as bad as fresh mixed warm Fullness pretty full for hours, onset of fullness was very fast like 100% food Notes I like the flavor, and texture, i dislike the tart/salty bit."
196,0,milk,sour,z125tp2yovyofjh5s04cjzghpku3vnyaleg,0,"JouleFuel Vanilla Cookies and Cream Taste Warm with water: salty melty cookies and cream ice cream, sour finish Warm with almond milk: sweeter melty cookies and cream ice cream, but stil that tart/sour finish Cool with almond milk: sweet like a cookies and cream milkshake - no sour finish but a little salty finish Cold with water: salty, vanilla, finish of hints of chocolate Texture warm: like almond milk, with grit cold: thick like a smoothy, some grit (feels like chia seeds) still but not as bad as fresh mixed warm Fullness pretty full for hours, onset of fullness was very fast like 100% food Notes I like the flavor, and texture, i dislike the tart/salty bit."
196,0,cookies,sweet,z125tp2yovyofjh5s04cjzghpku3vnyaleg,0,"JouleFuel Vanilla Cookies and Cream Taste Warm with water: salty melty cookies and cream ice cream, sour finish Warm with almond milk: sweeter melty cookies and cream ice cream, but stil that tart/sour finish Cool with almond milk: sweet like a cookies and cream milkshake - no sour finish but a little salty finish Cold with water: salty, vanilla, finish of hints of chocolate Texture warm: like almond milk, with grit cold: thick like a smoothy, some grit (feels like chia seeds) still but not as bad as fresh mixed warm Fullness pretty full for hours, onset of fullness was very fast like 100% food Notes I like the flavor, and texture, i dislike the tart/salty bit."
